 UC; 22:21; 01-10-13;<UC>;TASTIERA DISABILITATA UTENTE GEICO
 UC; 22:21; 01-10-13;<UC>;TASTIERA ABILITATA UTENTE VISUAL
2;22:30; 01-10-13;Inserimento;Area 04 (INTERRATO MECCANICO)  
2;22:30; 01-10-13;INSERITA;AREA n°04 (INTERRATO MECCANICO)
2;22:30; 01-10-13;Inserimento;Area 05 (INTERRATO ELETTRICO)  
2;22:30; 01-10-13;INSERITA;AREA n°05 (INTERRATO ELETTRICO)
2;22:30; 01-10-13;Inserimento;Area 06 (CABINE ELETTRICHE ESTERNE)  
1;22:30; 01-10-13;Inserimento;Area 02 (MAGAZZINO E LABORATORIO)  
1;22:30; 01-10-13;INSERITA;AREA n°02 (MAGAZZINO E LABORATORIO)
2;22:30; 01-10-13;INSERITA;AREA n°06 (CABINE ELETTRICHE ESTERNE)
2;22:30; 01-10-13;Inserimento;Area 07 (PERIMETRALE GENERATORI)  
2;22:30; 01-10-13;INSERITA;AREA n°07 (PERIMETRALE GENERATORI)
1;22:32; 01-10-13;Disinserimento;Area 02 (MAGAZZINO E LABORATORIO)  
1;22:32; 01-10-13;Disinserimento;Area 03 ( CED E CORRIDOI CED)  
2;22:32; 01-10-13;Disinserimento;Area 04 (INTERRATO MECCANICO)  
2;22:32; 01-10-13;Disinserimento;Area 05 (INTERRATO ELETTRICO)  
1;22:45; 01-10-13;<UC;#NOME?
2;22:45; 01-10-13;<UC;#NOME?
 UC; 23:00; 01-10-13;UNITÀ;ELABORAZIONE
1;00:00; 02-10-13;RISULTATO;TEST POSITIVO  
 UC; 00:00; 02-10-13;UNITÀ;ELABORAZIONE
2;00:00; 02-10-13;RISULTATO;TEST POSITIVO  
 UC; 01:00; 02-10-13;UNITÀ;ELABORAZIONE
3;01:22; 02-10-13;<UC;#NOME?
3;01:22; 02-10-13;ATTIVAZIONE;MODULO OUT n° 106 LOOP 3  RESET DOPPIO ATTRAVERSAMENTO  
3;01:22; 02-10-13;ATTIVAZIONE;MODULO OUT n° 114 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;01:22; 02-10-13;ATTIVAZIONE;MODULO OUT n° 115 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
 UC; 02:00; 02-10-13;UNITÀ;ELABORAZIONE
 UC; 03:00; 02-10-13;UNITÀ;ELABORAZIONE
 UC; 04:00; 02-10-13;UNITÀ;ELABORAZIONE
 UC; 05:00; 02-10-13;UNITÀ;ELABORAZIONE
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 106 LOOP 3  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 114 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 115 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 106 LOOP 3  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 114 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 115 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 106 LOOP 3  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 114 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 115 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 106 LOOP 3  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 114 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 115 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 106 LOOP 3  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 114 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 115 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 106 LOOP 3  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 114 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 115 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 106 LOOP 3  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 114 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;ATTIVAZIONE;MODULO OUT n° 115 LOOP 4  RESET DOPPIO ATTRAVERSAMENTO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 106 LOOP 3  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 114 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 115 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 106 LOOP 3  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 114 LOOP 4  ALLARME  INCENDIO  
3;05:11; 02-10-13;RIPOSO;MODULO OUT n° 106 LOOP 3  ALLARME  INCENDIO  
